the_geom,cartodb_id,id,geographic_area_name,total
,890,1500000US421010273005,"Block Group 5, Census Tract 273, Philadelphia County, Pennsylvania",1151
,891,1500000US421010274011,"Block Group 1, Census Tract 274.01, Philadelphia County, Pennsylvania",1470
,892,1500000US421010274012,"Block Group 2, Census Tract 274.01, Philadelphia County, Pennsylvania",1141
,893,1500000US421010274013,"Block Group 3, Census Tract 274.01, Philadelphia County, Pennsylvania",846
,894,1500000US421010274021,"Block Group 1, Census Tract 274.02, Philadelphia County, Pennsylvania",1372
,895,1500000US421010274022,"Block Group 2, Census Tract 274.02, Philadelphia County, Pennsylvania",975
,896,1500000US421010274023,"Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",1054
,897,1500000US421010274024,"Block Group 4, Census Tract 274.02, Philadelphia County, Pennsylvania",1917
,898,1500000US421010274025,"Block Group 5, Census Tract 274.02, Philadelphia County, Pennsylvania",1482
,899,1500000US421010275001,"Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",1432
,900,1500000US421010275002,"Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",1286
,901,1500000US421010275003,"Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",892
,902,1500000US421010275004,"Block Group 4, Census Tract 275, Philadelphia County, Pennsylvania",879
,903,1500000US421010276001,"Block Group 1, Census Tract 276, Philadelphia County, Pennsylvania",1159
,904,1500000US421010276002,"Block Group 2, Census Tract 276, Philadelphia County, Pennsylvania",601
,905,1500000US421010276003,"Block Group 3, Census Tract 276, Philadelphia County, Pennsylvania",972
,906,1500000US421010276004,"Block Group 4, Census Tract 276, Philadelphia County, Pennsylvania",868
,907,1500000US421010277001,"Block Group 1, Census Tract 277, Philadelphia County, Pennsylvania",1096
,908,1500000US421010277002,"Block Group 2, Census Tract 277, Philadelphia County, Pennsylvania",923
,909,1500000US421010277003,"Block Group 3, Census Tract 277, Philadelphia County, Pennsylvania",773
,910,1500000US421010277004,"Block Group 4, Census Tract 277, Philadelphia County, Pennsylvania",732
,911,1500000US421010277005,"Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",594
,912,1500000US421010277006,"Block Group 6, Census Tract 277, Philadelphia County, Pennsylvania",670
,913,1500000US421010278001,"Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",1486
,914,1500000US421010278002,"Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",952
,915,1500000US421010278003,"Block Group 3, Census Tract 278, Philadelphia County, Pennsylvania",779
,916,1500000US421010278004,"Block Group 4, Census Tract 278, Philadelphia County, Pennsylvania",1264
,917,1500000US421010279011,"Block Group 1, Census Tract 279.01, Philadelphia County, Pennsylvania",824
,918,1500000US421010279012,"Block Group 2, Census Tract 279.01, Philadelphia County, Pennsylvania",879
,919,1500000US421010279013,"Block Group 3, Census Tract 279.01, Philadelphia County, Pennsylvania",799
,920,1500000US421010279014,"Block Group 4, Census Tract 279.01, Philadelphia County, Pennsylvania",1325
,921,1500000US421010279021,"Block Group 1, Census Tract 279.02, Philadelphia County, Pennsylvania",1180
,922,1500000US421010279022,"Block Group 2, Census Tract 279.02, Philadelphia County, Pennsylvania",2693
,923,1500000US421010280001,"Block Group 1, Census Tract 280, Philadelphia County, Pennsylvania",947
,924,1500000US421010280002,"Block Group 2, Census Tract 280, Philadelphia County, Pennsylvania",658
,925,1500000US421010280003,"Block Group 3, Census Tract 280, Philadelphia County, Pennsylvania",1189
,926,1500000US421010280004,"Block Group 4, Census Tract 280, Philadelphia County, Pennsylvania",1478
,927,1500000US421010281001,"Block Group 1, Census Tract 281, Philadelphia County, Pennsylvania",1785
,928,1500000US421010281002,"Block Group 2, Census Tract 281, Philadelphia County, Pennsylvania",986
,929,1500000US421010281003,"Block Group 3, Census Tract 281, Philadelphia County, Pennsylvania",818
,930,1500000US421010282001,"Block Group 1, Census Tract 282, Philadelphia County, Pennsylvania",866
,931,1500000US421010282002,"Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",1766
,932,1500000US421010282003,"Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",2267
,933,1500000US421010283001,"Block Group 1, Census Tract 283, Philadelphia County, Pennsylvania",777
,934,1500000US421010283002,"Block Group 2, Census Tract 283, Philadelphia County, Pennsylvania",707
,935,1500000US421010283003,"Block Group 3, Census Tract 283, Philadelphia County, Pennsylvania",664
,936,1500000US421010283004,"Block Group 4, Census Tract 283, Philadelphia County, Pennsylvania",1637
,937,1500000US421010283005,"Block Group 5, Census Tract 283, Philadelphia County, Pennsylvania",962
,938,1500000US421010283006,"Block Group 6, Census Tract 283, Philadelphia County, Pennsylvania",779
,939,1500000US421010283007,"Block Group 7, Census Tract 283, Philadelphia County, Pennsylvania",647
,940,1500000US421010284001,"Block Group 1, Census Tract 284, Philadelphia County, Pennsylvania",1290
,941,1500000US421010284002,"Block Group 2, Census Tract 284, Philadelphia County, Pennsylvania",966
,942,1500000US421010284003,"Block Group 3, Census Tract 284, Philadelphia County, Pennsylvania",1032
,943,1500000US421010284004,"Block Group 4, Census Tract 284, Philadelphia County, Pennsylvania",797
,944,1500000US421010285001,"Block Group 1, Census Tract 285, Philadelphia County, Pennsylvania",2375
,945,1500000US421010286001,"Block Group 1, Census Tract 286, Philadelphia County, Pennsylvania",1727
,946,1500000US421010286002,"Block Group 2, Census Tract 286, Philadelphia County, Pennsylvania",1093
,947,1500000US421010286003,"Block Group 3, Census Tract 286, Philadelphia County, Pennsylvania",1087
,948,1500000US421010286004,"Block Group 4, Census Tract 286, Philadelphia County, Pennsylvania",952
,949,1500000US421010286005,"Block Group 5, Census Tract 286, Philadelphia County, Pennsylvania",823
,950,1500000US421010286006,"Block Group 6, Census Tract 286, Philadelphia County, Pennsylvania",1442
,951,1500000US421010287001,"Block Group 1, Census Tract 287, Philadelphia County, Pennsylvania",1478
,952,1500000US421010287002,"Block Group 2, Census Tract 287, Philadelphia County, Pennsylvania",1029
,953,1500000US421010288001,"Block Group 1, Census Tract 288, Philadelphia County, Pennsylvania",1592
,954,1500000US421010288002,"Block Group 2, Census Tract 288, Philadelphia County, Pennsylvania",918
,955,1500000US421010288003,"Block Group 3, Census Tract 288, Philadelphia County, Pennsylvania",1735
,956,1500000US421010289011,"Block Group 1, Census Tract 289.01, Philadelphia County, Pennsylvania",1564
,957,1500000US421010289012,"Block Group 2, Census Tract 289.01, Philadelphia County, Pennsylvania",1421
,958,1500000US421010289013,"Block Group 3, Census Tract 289.01, Philadelphia County, Pennsylvania",872
,959,1500000US421010289021,"Block Group 1, Census Tract 289.02, Philadelphia County, Pennsylvania",1095
,960,1500000US421010289022,"Block Group 2, Census Tract 289.02, Philadelphia County, Pennsylvania",1309
,961,1500000US421010289023,"Block Group 3, Census Tract 289.02, Philadelphia County, Pennsylvania",1700
,962,1500000US421010289024,"Block Group 4, Census Tract 289.02, Philadelphia County, Pennsylvania",1305
,963,1500000US421010289025,"Block Group 5, Census Tract 289.02, Philadelphia County, Pennsylvania",906
,964,1500000US421010290001,"Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",843
,965,1500000US421010290002,"Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",1695
,966,1500000US421010290003,"Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",1681
,967,1500000US421010290004,"Block Group 4, Census Tract 290, Philadelphia County, Pennsylvania",1941
,968,1500000US421010291001,"Block Group 1, Census Tract 291, Philadelphia County, Pennsylvania",689
,969,1500000US421010291002,"Block Group 2, Census Tract 291, Philadelphia County, Pennsylvania",1771
,970,1500000US421010291003,"Block Group 3, Census Tract 291, Philadelphia County, Pennsylvania",1324
,971,1500000US421010291004,"Block Group 4, Census Tract 291, Philadelphia County, Pennsylvania",901
,972,1500000US421010292001,"Block Group 1, Census Tract 292, Philadelphia County, Pennsylvania",2082
,973,1500000US421010292002,"Block Group 2, Census Tract 292, Philadelphia County, Pennsylvania",1251
,974,1500000US421010292003,"Block Group 3, Census Tract 292, Philadelphia County, Pennsylvania",747
,975,1500000US421010293001,"Block Group 1, Census Tract 293, Philadelphia County, Pennsylvania",1044
,976,1500000US421010293002,"Block Group 2, Census Tract 293, Philadelphia County, Pennsylvania",1847
,977,1500000US421010294001,"Block Group 1, Census Tract 294, Philadelphia County, Pennsylvania",634
,978,1500000US421010294002,"Block Group 2, Census Tract 294, Philadelphia County, Pennsylvania",1453
,979,1500000US421010294003,"Block Group 3, Census Tract 294, Philadelphia County, Pennsylvania",1054
,980,1500000US421010298001,"Block Group 1, Census Tract 298, Philadelphia County, Pennsylvania",1042
,981,1500000US421010298002,"Block Group 2, Census Tract 298, Philadelphia County, Pennsylvania",1055
,982,1500000US421010298003,"Block Group 3, Census Tract 298, Philadelphia County, Pennsylvania",745
,983,1500000US421010298004,"Block Group 4, Census Tract 298, Philadelphia County, Pennsylvania",1049
,984,1500000US421010298005,"Block Group 5, Census Tract 298, Philadelphia County, Pennsylvania",824
,985,1500000US421010299001,"Block Group 1, Census Tract 299, Philadelphia County, Pennsylvania",1402
,986,1500000US421010299002,"Block Group 2, Census Tract 299, Philadelphia County, Pennsylvania",821
,987,1500000US421010299003,"Block Group 3, Census Tract 299, Philadelphia County, Pennsylvania",875
,988,1500000US421010299004,"Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",1602
,989,1500000US421010300001,"Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",639
,990,1500000US421010300002,"Block Group 2, Census Tract 300, Philadelphia County, Pennsylvania",1168
,991,1500000US421010300003,"Block Group 3, Census Tract 300, Philadelphia County, Pennsylvania",1115
,992,1500000US421010300004,"Block Group 4, Census Tract 300, Philadelphia County, Pennsylvania",1052
,993,1500000US421010300005,"Block Group 5, Census Tract 300, Philadelphia County, Pennsylvania",971
,994,1500000US421010300006,"Block Group 6, Census Tract 300, Philadelphia County, Pennsylvania",854
,995,1500000US421010300007,"Block Group 7, Census Tract 300, Philadelphia County, Pennsylvania",1679
,996,1500000US421010301001,"Block Group 1, Census Tract 301, Philadelphia County, Pennsylvania",975
,997,1500000US421010301002,"Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",1872
,998,1500000US421010301003,"Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",802
,999,1500000US421010301004,"Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",848
,1000,1500000US421010301005,"Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",1372
,1001,1500000US421010302001,"Block Group 1, Census Tract 302, Philadelphia County, Pennsylvania",1672
,1002,1500000US421010302002,"Block Group 2, Census Tract 302, Philadelphia County, Pennsylvania",1572
,1003,1500000US421010302003,"Block Group 3, Census Tract 302, Philadelphia County, Pennsylvania",1532
,1004,1500000US421010302004,"Block Group 4, Census Tract 302, Philadelphia County, Pennsylvania",1109
,1005,1500000US421010302005,"Block Group 5, Census Tract 302, Philadelphia County, Pennsylvania",1460
,1006,1500000US421010305011,"Block Group 1, Census Tract 305.01, Philadelphia County, Pennsylvania",1269
,1007,1500000US421010305012,"Block Group 2, Census Tract 305.01, Philadelphia County, Pennsylvania",1772
,1008,1500000US421010305013,"Block Group 3, Census Tract 305.01, Philadelphia County, Pennsylvania",2190
,1009,1500000US421010305021,"Block Group 1, Census Tract 305.02, Philadelphia County, Pennsylvania",1230
,1010,1500000US421010305022,"Block Group 2, Census Tract 305.02, Philadelphia County, Pennsylvania",1369
,1011,1500000US421010305023,"Block Group 3, Census Tract 305.02, Philadelphia County, Pennsylvania",1025
,1012,1500000US421010305024,"Block Group 4, Census Tract 305.02, Philadelphia County, Pennsylvania",1450
,1013,1500000US421010305025,"Block Group 5, Census Tract 305.02, Philadelphia County, Pennsylvania",765
,1014,1500000US421010306001,"Block Group 1, Census Tract 306, Philadelphia County, Pennsylvania",1670
,1015,1500000US421010306002,"Block Group 2, Census Tract 306, Philadelphia County, Pennsylvania",788
,1016,1500000US421010306003,"Block Group 3, Census Tract 306, Philadelphia County, Pennsylvania",757
,1017,1500000US421010306004,"Block Group 4, Census Tract 306, Philadelphia County, Pennsylvania",948
,1018,1500000US421010306005,"Block Group 5, Census Tract 306, Philadelphia County, Pennsylvania",726
,1019,1500000US421010306006,"Block Group 6, Census Tract 306, Philadelphia County, Pennsylvania",951
,1020,1500000US421010306007,"Block Group 7, Census Tract 306, Philadelphia County, Pennsylvania",1275
,1021,1500000US421010307001,"Block Group 1, Census Tract 307, Philadelphia County, Pennsylvania",1056
,1022,1500000US421010307002,"Block Group 2, Census Tract 307, Philadelphia County, Pennsylvania",711
,1023,1500000US421010307003,"Block Group 3, Census Tract 307, Philadelphia County, Pennsylvania",1468
,1024,1500000US421010308001,"Block Group 1, Census Tract 308, Philadelphia County, Pennsylvania",670
,1025,1500000US421010308002,"Block Group 2, Census Tract 308, Philadelphia County, Pennsylvania",1098
,1026,1500000US421010308003,"Block Group 3, Census Tract 308, Philadelphia County, Pennsylvania",1771
,1027,1500000US421010308004,"Block Group 4, Census Tract 308, Philadelphia County, Pennsylvania",1335
,1028,1500000US421010309001,"Block Group 1, Census Tract 309, Philadelphia County, Pennsylvania",1669
,1029,1500000US421010309002,"Block Group 2, Census Tract 309, Philadelphia County, Pennsylvania",996
,1030,1500000US421010309003,"Block Group 3, Census Tract 309, Philadelphia County, Pennsylvania",1326
,1031,1500000US421010310001,"Block Group 1, Census Tract 310, Philadelphia County, Pennsylvania",794
,1032,1500000US421010310002,"Block Group 2, Census Tract 310, Philadelphia County, Pennsylvania",982
,1033,1500000US421010310003,"Block Group 3, Census Tract 310, Philadelphia County, Pennsylvania",803
,1034,1500000US421010310004,"Block Group 4, Census Tract 310, Philadelphia County, Pennsylvania",1024
,1035,1500000US421010310005,"Block Group 5, Census Tract 310, Philadelphia County, Pennsylvania",1263
,1036,1500000US421010310006,"Block Group 6, Census Tract 310, Philadelphia County, Pennsylvania",795
,1037,1500000US421010310007,"Block Group 7, Census Tract 310, Philadelphia County, Pennsylvania",1094
,1038,1500000US421010311011,"Block Group 1, Census Tract 311.01, Philadelphia County, Pennsylvania",1287
,1039,1500000US421010311012,"Block Group 2, Census Tract 311.01, Philadelphia County, Pennsylvania",750
,1040,1500000US421010311013,"Block Group 3, Census Tract 311.01, Philadelphia County, Pennsylvania",1248
,1041,1500000US421010311014,"Block Group 4, Census Tract 311.01, Philadelphia County, Pennsylvania",1613
,1042,1500000US421010311021,"Block Group 1, Census Tract 311.02, Philadelphia County, Pennsylvania",903
,1043,1500000US421010311022,"Block Group 2, Census Tract 311.02, Philadelphia County, Pennsylvania",810
,1044,1500000US421010311023,"Block Group 3, Census Tract 311.02, Philadelphia County, Pennsylvania",1124
,1045,1500000US421010311024,"Block Group 4, Census Tract 311.02, Philadelphia County, Pennsylvania",1628
,1046,1500000US421010312001,"Block Group 1, Census Tract 312, Philadelphia County, Pennsylvania",1253
,1047,1500000US421010312002,"Block Group 2, Census Tract 312, Philadelphia County, Pennsylvania",1995
,1048,1500000US421010312003,"Block Group 3, Census Tract 312, Philadelphia County, Pennsylvania",1425
,1049,1500000US421010313001,"Block Group 1, Census Tract 313, Philadelphia County, Pennsylvania",877
,1050,1500000US421010313002,"Block Group 2, Census Tract 313, Philadelphia County, Pennsylvania",1497
,1051,1500000US421010313003,"Block Group 3, Census Tract 313, Philadelphia County, Pennsylvania",1122
,1052,1500000US421010313004,"Block Group 4, Census Tract 313, Philadelphia County, Pennsylvania",1228
,1053,1500000US421010313005,"Block Group 5, Census Tract 313, Philadelphia County, Pennsylvania",1146
,1054,1500000US421010313006,"Block Group 6, Census Tract 313, Philadelphia County, Pennsylvania",1075
,1055,1500000US421010314011,"Block Group 1, Census Tract 314.01, Philadelphia County, Pennsylvania",1429
,1056,1500000US421010314012,"Block Group 2, Census Tract 314.01, Philadelphia County, Pennsylvania",1552
,1057,1500000US421010314013,"Block Group 3, Census Tract 314.01, Philadelphia County, Pennsylvania",1211
,1058,1500000US421010314014,"Block Group 4, Census Tract 314.01, Philadelphia County, Pennsylvania",1360
,1059,1500000US421010314015,"Block Group 5, Census Tract 314.01, Philadelphia County, Pennsylvania",1112
,1060,1500000US421010314021,"Block Group 1, Census Tract 314.02, Philadelphia County, Pennsylvania",1470
,1061,1500000US421010314022,"Block Group 2, Census Tract 314.02, Philadelphia County, Pennsylvania",1683
,1062,1500000US421010314023,"Block Group 3, Census Tract 314.02, Philadelphia County, Pennsylvania",2442
,1063,1500000US421010315011,"Block Group 1, Census Tract 315.01, Philadelphia County, Pennsylvania",1186
,1064,1500000US421010315012,"Block Group 2, Census Tract 315.01, Philadelphia County, Pennsylvania",1566
,1065,1500000US421010315013,"Block Group 3, Census Tract 315.01, Philadelphia County, Pennsylvania",986
,1066,1500000US421010315014,"Block Group 4, Census Tract 315.01, Philadelphia County, Pennsylvania",1142
,1067,1500000US421010315015,"Block Group 5, Census Tract 315.01, Philadelphia County, Pennsylvania",1337
,1068,1500000US421010315021,"Block Group 1, Census Tract 315.02, Philadelphia County, Pennsylvania",1879
,1069,1500000US421010315022,"Block Group 2, Census Tract 315.02, Philadelphia County, Pennsylvania",850
,1070,1500000US421010315023,"Block Group 3, Census Tract 315.02, Philadelphia County, Pennsylvania",1289
,1071,1500000US421010316001,"Block Group 1, Census Tract 316, Philadelphia County, Pennsylvania",851
,1072,1500000US421010316002,"Block Group 2, Census Tract 316, Philadelphia County, Pennsylvania",749
,1073,1500000US421010316003,"Block Group 3, Census Tract 316, Philadelphia County, Pennsylvania",690
,1074,1500000US421010316004,"Block Group 4, Census Tract 316, Philadelphia County, Pennsylvania",765
,1075,1500000US421010316005,"Block Group 5, Census Tract 316, Philadelphia County, Pennsylvania",835
,1076,1500000US421010316006,"Block Group 6, Census Tract 316, Philadelphia County, Pennsylvania",1005
,1077,1500000US421010316007,"Block Group 7, Census Tract 316, Philadelphia County, Pennsylvania",1150
,1078,1500000US421010317001,"Block Group 1, Census Tract 317, Philadelphia County, Pennsylvania",1289
,1079,1500000US421010317002,"Block Group 2, Census Tract 317, Philadelphia County, Pennsylvania",1551
,1080,1500000US421010317003,"Block Group 3, Census Tract 317, Philadelphia County, Pennsylvania",694
,1081,1500000US421010317004,"Block Group 4, Census Tract 317, Philadelphia County, Pennsylvania",1470
,1082,1500000US421010317005,"Block Group 5, Census Tract 317, Philadelphia County, Pennsylvania",1089
,1083,1500000US421010318001,"Block Group 1, Census Tract 318, Philadelphia County, Pennsylvania",1412
,1084,1500000US421010318002,"Block Group 2, Census Tract 318, Philadelphia County, Pennsylvania",1022
,1085,1500000US421010318003,"Block Group 3, Census Tract 318, Philadelphia County, Pennsylvania",761
,1086,1500000US421010318004,"Block Group 4, Census Tract 318, Philadelphia County, Pennsylvania",822
,1087,1500000US421010319001,"Block Group 1, Census Tract 319, Philadelphia County, Pennsylvania",1084
,1088,1500000US421010319002,"Block Group 2, Census Tract 319, Philadelphia County, Pennsylvania",1185
,1089,1500000US421010319003,"Block Group 3, Census Tract 319, Philadelphia County, Pennsylvania",781
,1090,1500000US421010319004,"Block Group 4, Census Tract 319, Philadelphia County, Pennsylvania",684
,1091,1500000US421010319005,"Block Group 5, Census Tract 319, Philadelphia County, Pennsylvania",1237
,1092,1500000US421010320001,"Block Group 1, Census Tract 320, Philadelphia County, Pennsylvania",779
,1093,1500000US421010320002,"Block Group 2, Census Tract 320, Philadelphia County, Pennsylvania",958
,1094,1500000US421010320003,"Block Group 3, Census Tract 320, Philadelphia County, Pennsylvania",995
,1095,1500000US421010320004,"Block Group 4, Census Tract 320, Philadelphia County, Pennsylvania",861
,1096,1500000US421010320005,"Block Group 5, Census Tract 320, Philadelphia County, Pennsylvania",1024
,1097,1500000US421010320006,"Block Group 6, Census Tract 320, Philadelphia County, Pennsylvania",1058
,1098,1500000US421010320007,"Block Group 7, Census Tract 320, Philadelphia County, Pennsylvania",924
,1099,1500000US421010321001,"Block Group 1, Census Tract 321, Philadelphia County, Pennsylvania",1480
,1100,1500000US421010321002,"Block Group 2, Census Tract 321, Philadelphia County, Pennsylvania",1105
,1101,1500000US421010321003,"Block Group 3, Census Tract 321, Philadelphia County, Pennsylvania",1318
,1102,1500000US421010323001,"Block Group 1, Census Tract 323, Philadelphia County, Pennsylvania",627
,1103,1500000US421010323002,"Block Group 2, Census Tract 323, Philadelphia County, Pennsylvania",1502
,1104,1500000US421010323003,"Block Group 3, Census Tract 323, Philadelphia County, Pennsylvania",1706
,1105,1500000US421010325001,"Block Group 1, Census Tract 325, Philadelphia County, Pennsylvania",755
,1106,1500000US421010325002,"Block Group 2, Census Tract 325, Philadelphia County, Pennsylvania",1690
,1107,1500000US421010325003,"Block Group 3, Census Tract 325, Philadelphia County, Pennsylvania",1559
,1108,1500000US421010325004,"Block Group 4, Census Tract 325, Philadelphia County, Pennsylvania",1762
,1109,1500000US421010326001,"Block Group 1, Census Tract 326, Philadelphia County, Pennsylvania",808
,1110,1500000US421010326002,"Block Group 2, Census Tract 326, Philadelphia County, Pennsylvania",1023
,1111,1500000US421010326003,"Block Group 3, Census Tract 326, Philadelphia County, Pennsylvania",1204
,1112,1500000US421010326004,"Block Group 4, Census Tract 326, Philadelphia County, Pennsylvania",1536
,1113,1500000US421010326005,"Block Group 5, Census Tract 326, Philadelphia County, Pennsylvania",607
,1114,1500000US421010326006,"Block Group 6, Census Tract 326, Philadelphia County, Pennsylvania",825
,1115,1500000US421010326007,"Block Group 7, Census Tract 326, Philadelphia County, Pennsylvania",939
,1116,1500000US421010329001,"Block Group 1, Census Tract 329, Philadelphia County, Pennsylvania",658
,1117,1500000US421010329002,"Block Group 2, Census Tract 329, Philadelphia County, Pennsylvania",645
,1118,1500000US421010329003,"Block Group 3, Census Tract 329, Philadelphia County, Pennsylvania",1188
,1119,1500000US421010329004,"Block Group 4, Census Tract 329, Philadelphia County, Pennsylvania",663
,1120,1500000US421010329005,"Block Group 5, Census Tract 329, Philadelphia County, Pennsylvania",935
,1121,1500000US421010330001,"Block Group 1, Census Tract 330, Philadelphia County, Pennsylvania",670
,1122,1500000US421010330002,"Block Group 2, Census Tract 330, Philadelphia County, Pennsylvania",802
,1123,1500000US421010330003,"Block Group 3, Census Tract 330, Philadelphia County, Pennsylvania",1041
,1124,1500000US421010330004,"Block Group 4, Census Tract 330, Philadelphia County, Pennsylvania",1859
,1125,1500000US421010330005,"Block Group 5, Census Tract 330, Philadelphia County, Pennsylvania",1541
,1126,1500000US421010330006,"Block Group 6, Census Tract 330, Philadelphia County, Pennsylvania",963
,1127,1500000US421010330007,"Block Group 7, Census Tract 330, Philadelphia County, Pennsylvania",769
,1128,1500000US421010331011,"Block Group 1, Census Tract 331.01, Philadelphia County, Pennsylvania",1452
,1129,1500000US421010331012,"Block Group 2, Census Tract 331.01, Philadelphia County, Pennsylvania",1177
,1130,1500000US421010331013,"Block Group 3, Census Tract 331.01, Philadelphia County, Pennsylvania",1045
,1131,1500000US421010331014,"Block Group 4, Census Tract 331.01, Philadelphia County, Pennsylvania",1239
,1132,1500000US421010331021,"Block Group 1, Census Tract 331.02, Philadelphia County, Pennsylvania",1054
,1133,1500000US421010331022,"Block Group 2, Census Tract 331.02, Philadelphia County, Pennsylvania",1016
,1134,1500000US421010331023,"Block Group 3, Census Tract 331.02, Philadelphia County, Pennsylvania",763
,1135,1500000US421010331024,"Block Group 4, Census Tract 331.02, Philadelphia County, Pennsylvania",1312
,1136,1500000US421010332001,"Block Group 1, Census Tract 332, Philadelphia County, Pennsylvania",1554
,1137,1500000US421010332002,"Block Group 2, Census Tract 332, Philadelphia County, Pennsylvania",1187
,1138,1500000US421010333001,"Block Group 1, Census Tract 333, Philadelphia County, Pennsylvania",1709
,1139,1500000US421010333002,"Block Group 2, Census Tract 333, Philadelphia County, Pennsylvania",1384
,1140,1500000US421010333003,"Block Group 3, Census Tract 333, Philadelphia County, Pennsylvania",1151
,1141,1500000US421010334001,"Block Group 1, Census Tract 334, Philadelphia County, Pennsylvania",883
,1142,1500000US421010334002,"Block Group 2, Census Tract 334, Philadelphia County, Pennsylvania",1350
,1143,1500000US421010334003,"Block Group 3, Census Tract 334, Philadelphia County, Pennsylvania",861
,1144,1500000US421010334004,"Block Group 4, Census Tract 334, Philadelphia County, Pennsylvania",1640
,1145,1500000US421010335001,"Block Group 1, Census Tract 335, Philadelphia County, Pennsylvania",1177
,1146,1500000US421010335002,"Block Group 2, Census Tract 335, Philadelphia County, Pennsylvania",1737
,1147,1500000US421010335003,"Block Group 3, Census Tract 335, Philadelphia County, Pennsylvania",766
,1148,1500000US421010336001,"Block Group 1, Census Tract 336, Philadelphia County, Pennsylvania",1087
,1149,1500000US421010336002,"Block Group 2, Census Tract 336, Philadelphia County, Pennsylvania",979
,1150,1500000US421010336003,"Block Group 3, Census Tract 336, Philadelphia County, Pennsylvania",2143
,1151,1500000US421010336004,"Block Group 4, Census Tract 336, Philadelphia County, Pennsylvania",1525
,1152,1500000US421010336005,"Block Group 5, Census Tract 336, Philadelphia County, Pennsylvania",1132
,1153,1500000US421010337011,"Block Group 1, Census Tract 337.01, Philadelphia County, Pennsylvania",1714
,1154,1500000US421010337012,"Block Group 2, Census Tract 337.01, Philadelphia County, Pennsylvania",1037
,1155,1500000US421010337013,"Block Group 3, Census Tract 337.01, Philadelphia County, Pennsylvania",2377
,1156,1500000US421010337021,"Block Group 1, Census Tract 337.02, Philadelphia County, Pennsylvania",1254
,1157,1500000US421010337022,"Block Group 2, Census Tract 337.02, Philadelphia County, Pennsylvania",2156
,1158,1500000US421010337023,"Block Group 3, Census Tract 337.02, Philadelphia County, Pennsylvania",1026
,1159,1500000US421010337024,"Block Group 4, Census Tract 337.02, Philadelphia County, Pennsylvania",739
,1160,1500000US421010338001,"Block Group 1, Census Tract 338, Philadelphia County, Pennsylvania",2144
,1161,1500000US421010338002,"Block Group 2, Census Tract 338, Philadelphia County, Pennsylvania",1048
,1162,1500000US421010338003,"Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania",589
,1163,1500000US421010338004,"Block Group 4, Census Tract 338, Philadelphia County, Pennsylvania",1122
,1164,1500000US421010338005,"Block Group 5, Census Tract 338, Philadelphia County, Pennsylvania",1137
,1165,1500000US421010339001,"Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",833
,1166,1500000US421010339002,"Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",1379
,1167,1500000US421010339003,"Block Group 3, Census Tract 339, Philadelphia County, Pennsylvania",712
,1168,1500000US421010340001,"Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",1100
,1169,1500000US421010340002,"Block Group 2, Census Tract 340, Philadelphia County, Pennsylvania",1076
,1170,1500000US421010340003,"Block Group 3, Census Tract 340, Philadelphia County, Pennsylvania",696
,1171,1500000US421010341001,"Block Group 1, Census Tract 341, Philadelphia County, Pennsylvania",725
,1172,1500000US421010341002,"Block Group 2, Census Tract 341, Philadelphia County, Pennsylvania",1236
,1173,1500000US421010341003,"Block Group 3, Census Tract 341, Philadelphia County, Pennsylvania",796
,1174,1500000US421010341004,"Block Group 4, Census Tract 341, Philadelphia County, Pennsylvania",892
,1175,1500000US421010341005,"Block Group 5, Census Tract 341, Philadelphia County, Pennsylvania",1036
,1176,1500000US421010341006,"Block Group 6, Census Tract 341, Philadelphia County, Pennsylvania",892
,1177,1500000US421010342001,"Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania",1416
,1178,1500000US421010342002,"Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",1983
,1179,1500000US421010344001,"Block Group 1, Census Tract 344, Philadelphia County, Pennsylvania",1699
,1180,1500000US421010344002,"Block Group 2, Census Tract 344, Philadelphia County, Pennsylvania",1607
,1181,1500000US421010344003,"Block Group 3, Census Tract 344, Philadelphia County, Pennsylvania",2283
